CUSTOMER_ID,LOYALTY_SCORE,PRODUCT_ID,PRODUCT_CATEGORY,PURCHASE_COUNT
C44,9,P61,bws,59
C44,9,P65,bws,59
C46,5,P39,sweets,59
C46,5,P35,sweets,59
C46,5,P40,sweets,59
C52,1,P21,clothes,85
C60,10,P49,food,77
C60,10,P48,food,77
C61,4,P35,sweets,37
C67,4,P44,food,61
C84,1,P40,sweets,54
C94,10,P48,food,33
C94,10,P44,food,33
C94,10,P48,food,33
C104,7,P31,fruit_veg,104
C104,7,P29,fruit_veg,104
C104,7,P29,fruit_veg,104
C106,5,P37,sweets,36
C106,5,P37,sweets,36
C106,5,P35,sweets,36
C112,3,P59,food,108
C112,3,P55,food,108
C113,5,P28,fruit_veg,56
C113,5,P26,fruit_veg,56
C117,10,P24,fruit_veg,41
C117,10,P29,fruit_veg,41
C118,7,P45,food,54
C118,7,P49,food,54
C124,7,P08,house,40
C129,7,P49,food,44
C129,7,P58,food,44
C131,4,P36,sweets,89
C131,4,P35,sweets,89
C132,7,P22,fruit_veg,41
C133,3,P48,food,114
C136,10,P37,sweets,50
C9,8,P18,clothes,23
C9,8,P17,clothes,23
C14,3,P32,fruit_veg,42
C20,2,P29,fruit_veg,61
C20,2,P28,fruit_veg,61
C23,10,P12,house,50
C23,10,P09,house,50
C23,10,P06,house,50
C25,9,P23,fruit_veg,124
C25,9,P22,fruit_veg,124
C25,9,P30,fruit_veg,124
C29,7,P01,house,82
C29,7,P01,house,82
C37,9,P38,sweets,80
C38,7,P66,bws,100
C38,7,P62,bws,100
C39,2,P54,food,82
C41,9,P43,food,63
C45,10,P07,house,80
C45,10,P09,house,80
C51,3,P38,sweets,79
C51,3,P35,sweets,79
C65,2,P38,sweets,100
C66,10,P27,fruit_veg,96
C66,10,P32,fruit_veg,96
C67,4,P58,food,61
C77,9,P64,bws,55
C77,9,P61,bws,55
C87,3,P57,food,78
C87,3,P55,food,78
C91,3,P45,food,53
C97,9,P35,sweets,110
C97,9,P37,sweets,110
C97,9,P40,sweets,110
C99,9,P14,clothes,77
C100,8,P36,sweets,109
C100,8,P38,sweets,109
C100,8,P36,sweets,109
C107,3,P23,fruit_veg,114
C107,3,P25,fruit_veg,114
C117,10,P26,fruit_veg,41
C117,10,P33,fruit_veg,41
C122,10,P45,food,125
C123,3,P54,food,59
C123,3,P47,food,59
C10,5,P25,fruit_veg,103
C10,5,P22,fruit_veg,103
C12,8,P51,food,88
C21,5,P33,fruit_veg,63
C21,5,P26,fruit_veg,63
C22,1,P59,food,82
C22,1,P41,food,82
C22,1,P56,food,82
C32,3,P63,bws,37
C32,3,P61,bws,37
C39,2,P48,food,82
C39,2,P45,food,82
C43,10,P35,sweets,48
C44,9,P65,bws,59
C44,9,P61,bws,59
C52,1,P22,fruit_veg,85
C53,4,P40,sweets,78
C56,4,P30,fruit_veg,49
C56,4,P23,fruit_veg,49
C65,2,P66,bws,100
C65,2,P62,bws,100
C72,5,P29,fruit_veg,39
C72,5,P25,fruit_veg,39
C72,5,P30,fruit_veg,39
C77,9,P55,food,55
C77,9,P44,food,55
C77,9,P42,food,55
C80,9,P12,house,73
C87,3,P50,food,78
C87,3,P47,food,78
C87,3,P54,food,78
C92,1,P40,sweets,44
C92,1,P38,sweets,44
C92,1,P35,sweets,44
C93,5,P23,fruit_veg,70
C93,5,P30,fruit_veg,70
C95,7,P38,sweets,37
C95,7,P36,sweets,37
C95,7,P40,sweets,37
C98,7,P31,fruit_veg,83
C98,7,P30,fruit_veg,83
C102,1,P33,fruit_veg,41
C102,1,P29,fruit_veg,41
C102,1,P33,fruit_veg,41
C110,3,P35,sweets,34
C110,3,P40,sweets,34
C112,3,P54,food,108
C112,3,P58,food,108
C112,3,P53,food,108
C113,5,P66,bws,56
C118,7,P46,food,54
C118,7,P52,food,54
C126,4,P52,food,35
C126,4,P50,food,35
C128,5,P60,food,84
C128,5,P54,food,84
C128,5,P44,food,84
C130,7,P65,bws,89
C130,7,P64,bws,89
C130,7,P64,bws,89
C132,7,P26,fruit_veg,41
C132,7,P24,fruit_veg,41
C133,3,P59,food,114
C133,3,P44,food,114
C135,2,P25,fruit_veg,91
C136,10,P38,sweets,50
C6,10,P24,fruit_veg,31
C7,3,P66,bws,28
C7,3,P64,bws,28
C25,9,P32,fruit_veg,124
C25,9,P25,fruit_veg,124
C25,9,P32,fruit_veg,124
C26,1,P31,fruit_veg,37
C26,1,P31,fruit_veg,37
C26,1,P22,fruit_veg,37
C32,3,P23,fruit_veg,37
C32,3,P29,fruit_veg,37
C32,3,P25,fruit_veg,37
C34,3,P25,fruit_veg,66
C35,7,P57,food,46
C35,7,P47,food,46
C40,4,P58,food,45
C40,4,P60,food,45
C43,10,P46,food,48
C43,10,P45,food,48
C55,8,P17,clothes,78
C55,8,P17,clothes,78
C55,8,P18,clothes,78
C58,6,P39,sweets,85
C58,6,P38,sweets,85
C58,6,P39,sweets,85
C61,4,P39,sweets,37
C63,2,P35,sweets,52
C63,2,P40,sweets,52
C65,2,P38,sweets,100
C65,2,P36,sweets,100
C75,8,P64,bws,52
C75,8,P66,bws,52
C88,1,P07,house,114
C93,5,P37,sweets,70
C97,9,P38,sweets,110
C97,9,P35,sweets,110
C97,9,P35,sweets,110
C100,8,P40,sweets,109
C100,8,P40,sweets,109
C101,2,P32,fruit_veg,63
C104,7,P27,fruit_veg,104
C104,7,P27,fruit_veg,104
C105,8,P05,house,122
C105,8,P02,house,122
C105,8,P06,house,122
C106,5,P02,house,36
C108,8,P45,food,81
C108,8,P43,food,81
C111,1,P52,food,54
C111,1,P41,food,54
C111,1,P57,food,54
C117,10,P64,bws,41
C122,10,P49,food,125
C122,10,P56,food,125
C122,10,P43,food,125
C132,7,P27,fruit_veg,41
C132,7,P24,fruit_veg,41
C132,7,P34,fruit_veg,41
C133,3,P04,house,114
C133,3,P05,house,114
C4,5,P23,fruit_veg,38
C6,10,P65,bws,31
C6,10,P65,bws,31
C24,6,P07,house,109
C24,6,P01,house,109
C24,6,P06,house,109
C27,10,P37,sweets,95
C27,10,P37,sweets,95
C27,10,P37,sweets,95
C28,3,P58,food,94
C28,3,P52,food,94
C32,3,P65,bws,37
C43,10,P60,food,48
C43,10,P49,food,48
C51,3,P36,sweets,79
C52,1,P33,fruit_veg,85
C52,1,P30,fruit_veg,85
C53,4,P36,sweets,78
C54,2,P37,sweets,111
C54,2,P39,sweets,111
C56,4,P65,bws,49
C56,4,P64,bws,49
C56,4,P63,bws,49
C60,10,P58,food,77
C60,10,P54,food,77
C65,2,P40,sweets,100
C69,7,P47,food,50
C69,7,P42,food,50
C71,8,P08,house,49
C75,8,P36,sweets,52
C75,8,P39,sweets,52
C75,8,P40,sweets,52
C81,7,P02,house,42
C84,1,P35,sweets,54
C86,8,P65,bws,80
C86,8,P66,bws,80
C86,8,P66,bws,80
C88,1,P03,house,114
C88,1,P12,house,114
C88,1,P01,house,114
C90,3,P56,food,85
C90,3,P50,food,85
C95,7,P35,sweets,37
C95,7,P35,sweets,37
C97,9,P36,sweets,110
C97,9,P40,sweets,110
C105,8,P06,house,122
C118,7,P48,food,54
C118,7,P53,food,54
C132,7,P24,fruit_veg,41
C132,7,P31,fruit_veg,41
C132,7,P31,fruit_veg,41
C133,3,P45,food,114
C133,3,P53,food,114
C1,7,P14,clothes,39
C1,7,P19,clothes,39
C1,7,P16,clothes,39
C8,7,P58,food,113
C8,7,P41,food,113
C12,8,P55,food,88
C21,5,P59,food,63
C21,5,P41,food,63
C21,5,P45,food,63
C38,7,P37,sweets,100
C44,9,P34,fruit_veg,59
C51,3,P62,bws,79
C51,3,P66,bws,79
C57,2,P36,sweets,67
C57,2,P40,sweets,67
C57,2,P37,sweets,67
C66,10,P43,food,96
C66,10,P42,food,96
C66,10,P42,food,96
C74,5,P22,fruit_veg,111
C74,5,P30,fruit_veg,111
C81,7,P12,house,42
C89,8,P47,food,96
C89,8,P43,food,96
C100,8,P10,house,109
C100,8,P01,house,109
C100,8,P10,house,109
C105,8,P01,house,122
C105,8,P06,house,122
C107,3,P66,bws,114
C107,3,P62,bws,114
C111,1,P38,sweets,54
C111,1,P36,sweets,54
C111,1,P40,sweets,54
C116,5,P12,house,27
C116,5,P01,house,27
C116,5,P08,house,27
C118,7,P45,food,54
C123,3,P47,food,59
C127,4,P53,food,106
C1,7,P25,fruit_veg,39
C1,7,P28,fruit_veg,39
C5,7,P05,house,37
C16,5,P59,food,110
C16,5,P46,food,110
C16,5,P46,food,110
C22,1,P53,food,82
C22,1,P45,food,82
C22,1,P57,food,82
C40,4,P59,food,45
C40,4,P54,food,45
C43,10,P35,sweets,48
C44,9,P65,bws,59
C62,6,P28,fruit_veg,102
C63,2,P36,sweets,52
C67,4,P56,food,61
C73,2,P47,food,96
C83,8,P27,fruit_veg,117
C84,1,P36,sweets,54
C99,9,P39,sweets,77
C99,9,P35,sweets,77
C113,5,P47,food,56
C113,5,P43,food,56
C113,5,P56,food,56
C121,10,P26,fruit_veg,41
C121,10,P26,fruit_veg,41
C130,7,P56,food,89
C133,3,P43,food,114
C2,4,P10,house,78
C2,4,P06,house,78
C2,4,P09,house,78
C8,7,P50,food,113
C8,7,P47,food,113
C9,8,P18,clothes,23
C9,8,P18,clothes,23
C9,8,P13,clothes,23
C10,5,P45,food,103
C10,5,P55,food,103
C10,5,P57,food,103
C17,2,P58,food,115
C19,6,P60,food,49
C19,6,P41,food,49
C20,2,P25,fruit_veg,61
C20,2,P25,fruit_veg,61
C23,10,P09,house,50
C26,1,P37,sweets,37
C40,4,P40,sweets,45
C40,4,P40,sweets,45
C40,4,P35,sweets,45
C52,1,P31,fruit_veg,85
C56,4,P65,bws,49
C56,4,P65,bws,49
C57,2,P37,sweets,67
C64,10,P29,fruit_veg,34
C66,10,P34,fruit_veg,96
C69,7,P43,food,50
C69,7,P51,food,50
C69,7,P46,food,50
C78,9,P55,food,99
C81,7,P02,house,42
C81,7,P05,house,42
C81,7,P06,house,42
C89,8,P22,fruit_veg,96
C89,8,P34,fruit_veg,96
C89,8,P22,fruit_veg,96
C90,3,P14,clothes,85
C90,3,P21,clothes,85
C91,3,P59,food,53
C91,3,P48,food,53
C91,3,P54,food,53
C106,5,P40,sweets,36
C106,5,P39,sweets,36
C115,1,P23,fruit_veg,42
C115,1,P27,fruit_veg,42
C130,7,P66,bws,89
C130,7,P65,bws,89
C130,7,P65,bws,89
C136,10,P38,sweets,50
C136,10,P39,sweets,50
C136,10,P40,sweets,50
C137,9,P57,food,116
C4,5,P06,house,38
C4,5,P06,house,38
C4,5,P08,house,38
C16,5,P30,fruit_veg,110
C16,5,P30,fruit_veg,110
C16,5,P26,fruit_veg,110
C18,8,P06,house,35
C18,8,P06,house,35
C18,8,P08,house,35
C22,1,P59,food,82
C22,1,P52,food,82
C22,1,P52,food,82
C26,1,P21,clothes,37
C26,1,P16,clothes,37
C26,1,P21,clothes,37
C32,3,P66,bws,37
C61,4,P35,sweets,37
C61,4,P38,sweets,37
C61,4,P36,sweets,37
C66,10,P29,fruit_veg,96
C66,10,P26,fruit_veg,96
C74,5,P32,fruit_veg,111
C74,5,P28,fruit_veg,111
C74,5,P29,fruit_veg,111
C77,9,P42,food,55
C77,9,P56,food,55
C81,7,P48,food,42
C87,3,P27,fruit_veg,78
C87,3,P22,fruit_veg,78
C97,9,P39,sweets,110
C101,2,P28,fruit_veg,63
C101,2,P27,fruit_veg,63
C117,10,P38,sweets,41
C117,10,P35,sweets,41
C128,5,P54,food,84
C128,5,P52,food,84
C128,5,P50,food,84
C3,8,P36,sweets,48
C3,8,P39,sweets,48
C5,7,P29,fruit_veg,37
C5,7,P27,fruit_veg,37
C10,5,P44,food,103
C10,5,P57,food,103
C10,5,P42,food,103
C24,6,P26,fruit_veg,109
C24,6,P25,fruit_veg,109
C43,10,P38,sweets,48
C51,3,P61,bws,79
C52,1,P09,house,85
C52,1,P03,house,85
C61,4,P35,sweets,37
C61,4,P38,sweets,37
C61,4,P36,sweets,37
C67,4,P54,food,61
C67,4,P53,food,61
C67,4,P48,food,61
C79,1,P49,food,60
C79,1,P44,food,60
C84,1,P35,sweets,54
C84,1,P35,sweets,54
C84,1,P40,sweets,54
C87,3,P49,food,78
C88,1,P06,house,114
C88,1,P10,house,114
C88,1,P07,house,114
C108,8,P35,sweets,81
C113,5,P63,bws,56
C113,5,P62,bws,56
C113,5,P61,bws,56
C123,3,P60,food,59
C123,3,P45,food,59
C2,4,P09,house,78
C2,4,P11,house,78
C6,10,P58,food,31
C7,3,P52,food,28
C12,8,P46,food,88
C12,8,P46,food,88
C18,8,P02,house,35
C18,8,P09,house,35
C24,6,P07,house,109
C24,6,P11,house,109
C30,4,P66,bws,41
C30,4,P66,bws,41
C36,5,P24,fruit_veg,108
C36,5,P33,fruit_veg,108
C40,4,P39,sweets,45
C40,4,P36,sweets,45
C44,9,P61,bws,59
C46,5,P36,sweets,59
C61,4,P37,sweets,37
C61,4,P40,sweets,37
C61,4,P36,sweets,37
C71,8,P37,sweets,49
C72,5,P23,fruit_veg,39
C72,5,P29,fruit_veg,39
C75,8,P60,food,52
C75,8,P45,food,52
C88,1,P02,house,114
C88,1,P05,house,114
C88,1,P05,house,114
C89,8,P57,food,96
C89,8,P42,food,96
C89,8,P51,food,96
C99,9,P50,food,77
C99,9,P53,food,77
C100,8,P45,food,109
C111,1,P53,food,54
C111,1,P50,food,54
C115,1,P18,clothes,42
C115,1,P13,clothes,42
C115,1,P21,clothes,42
C122,10,P55,food,125
C8,7,P41,food,113
C14,3,P28,fruit_veg,42
C14,3,P26,fruit_veg,42
C14,3,P23,fruit_veg,42
C25,9,P57,food,124
C34,3,P33,fruit_veg,66
C34,3,P23,fruit_veg,66
C42,2,P06,house,36
C42,2,P12,house,36
C50,8,P42,food,43
C50,8,P58,food,43
C50,8,P41,food,43
C67,4,P45,food,61
C67,4,P54,food,61
C67,4,P56,food,61
C69,7,P30,fruit_veg,50
C77,9,P52,food,55
C80,9,P61,bws,73
C80,9,P66,bws,73
C80,9,P62,bws,73
C83,8,P36,sweets,117
C88,1,P60,food,114
C88,1,P49,food,114
C88,1,P45,food,114
C95,7,P28,fruit_veg,37
C95,7,P34,fruit_veg,37
C96,10,P32,fruit_veg,50
C96,10,P22,fruit_veg,50
C96,10,P23,fruit_veg,50
C101,2,P58,food,63
C108,8,P64,bws,81
C110,3,P40,sweets,34
C110,3,P40,sweets,34
C110,3,P38,sweets,34
C112,3,P37,sweets,108
C113,5,P66,bws,56
C120,9,P32,fruit_veg,52
C120,9,P30,fruit_veg,52
C120,9,P30,fruit_veg,52
C121,10,P38,sweets,41
C121,10,P37,sweets,41
C121,10,P38,sweets,41
C123,3,P59,food,59
C123,3,P51,food,59
C125,1,P03,house,48
C128,5,P43,food,84
C130,7,P32,fruit_veg,89
C130,7,P26,fruit_veg,89
C130,7,P22,fruit_veg,89
C2,4,P22,fruit_veg,78
C2,4,P29,fruit_veg,78
C10,5,P53,food,103
C10,5,P54,food,103
C11,4,P35,sweets,110
C11,4,P40,sweets,110
C11,4,P39,sweets,110
C12,8,P02,house,88
C12,8,P12,house,88
C12,8,P03,house,88
C28,3,P45,food,94
C30,4,P46,food,41
C31,9,P02,house,108
C31,9,P03,house,108
C31,9,P09,house,108
C33,5,P15,clothes,39
C33,5,P17,clothes,39
C38,7,P31,fruit_veg,100
C38,7,P25,fruit_veg,100
C45,10,P47,food,80
C54,2,P05,house,111
C54,2,P06,house,111
C54,2,P02,house,111
C56,4,P07,house,49
C57,2,P38,sweets,67
C58,6,P27,fruit_veg,85
C58,6,P22,fruit_veg,85
C58,6,P29,fruit_veg,85
C62,6,P09,house,102
C66,10,P35,sweets,96
C70,9,P23,fruit_veg,42
C70,9,P34,fruit_veg,42
C70,9,P30,fruit_veg,42
C74,5,P50,food,111
C74,5,P46,food,111
C83,8,P09,house,117
C83,8,P12,house,117
C85,8,P62,bws,57
C87,3,P07,house,78
C87,3,P01,house,78
C97,9,P59,food,110
C97,9,P54,food,110
C97,9,P42,food,110
C111,1,P43,food,54
C111,1,P45,food,54
C112,3,P32,fruit_veg,108
C112,3,P24,fruit_veg,108
C129,7,P19,clothes,44
C129,7,P14,clothes,44
C130,7,P41,food,89
C135,2,P24,fruit_veg,91
C135,2,P22,fruit_veg,91
C137,9,P54,food,116
C137,9,P44,food,116
C137,9,P59,food,116
C5,7,P40,sweets,37
C5,7,P40,sweets,37
C8,7,P34,fruit_veg,113
C8,7,P27,fruit_veg,113
C8,7,P28,fruit_veg,113
C14,3,P36,sweets,42
C14,3,P36,sweets,42
C14,3,P38,sweets,42
C23,10,P04,house,50
C23,10,P12,house,50
C23,10,P01,house,50
C29,7,P39,sweets,82
C29,7,P37,sweets,82
C36,5,P40,sweets,108
C36,5,P36,sweets,108
C36,5,P35,sweets,108
C38,7,P26,fruit_veg,100
C38,7,P26,fruit_veg,100
C38,7,P27,fruit_veg,100
C40,4,P38,sweets,45
C40,4,P36,sweets,45
C46,5,P01,house,59
C46,5,P10,house,59
C53,4,P28,fruit_veg,78
C53,4,P34,fruit_veg,78
C53,4,P22,fruit_veg,78
C62,6,P11,house,102
C62,6,P10,house,102
C67,4,P64,bws,61
C67,4,P61,bws,61
C86,8,P36,sweets,80
C86,8,P38,sweets,80
C86,8,P40,sweets,80
C88,1,P23,fruit_veg,114
C88,1,P25,fruit_veg,114
C89,8,P65,bws,96
C89,8,P66,bws,96
C89,8,P62,bws,96
C102,1,P53,food,41
C102,1,P50,food,41
C104,7,P52,food,104
C104,7,P59,food,104
C112,3,P23,fruit_veg,108
C115,1,P39,sweets,42
C115,1,P40,sweets,42
C115,1,P35,sweets,42
C119,7,P59,food,94
C119,7,P50,food,94
C120,9,P05,house,52
C120,9,P05,house,52
C120,9,P08,house,52
C134,6,P27,fruit_veg,62
C137,9,P25,fruit_veg,116
C6,10,P39,sweets,31
C8,7,P29,fruit_veg,113
C16,5,P38,sweets,110
C16,5,P36,sweets,110
C16,5,P36,sweets,110
C19,6,P60,food,49
C24,6,P61,bws,109
C24,6,P66,bws,109
C25,9,P35,sweets,124
C25,9,P40,sweets,124
C31,9,P41,food,108
C31,9,P60,food,108
C36,5,P35,sweets,108
C36,5,P35,sweets,108
C44,9,P38,sweets,59
C46,5,P11,house,59
C46,5,P09,house,59
C46,5,P01,house,59
C47,2,P27,fruit_veg,76
C47,2,P31,fruit_veg,76
C52,1,P01,house,85
C52,1,P02,house,85
C52,1,P01,house,85
C55,8,P06,house,78
C71,8,P07,house,49
C71,8,P07,house,49
C85,8,P66,bws,57
C85,8,P65,bws,57
C85,8,P61,bws,57
C93,5,P18,clothes,70
C97,9,P65,bws,110
C97,9,P62,bws,110
C97,9,P66,bws,110
C105,8,P57,food,122
C111,1,P51,food,54
C111,1,P46,food,54
C111,1,P45,food,54
C112,3,P27,fruit_veg,108
C112,3,P24,fruit_veg,108
C112,3,P33,fruit_veg,108
C119,7,P14,clothes,94
C129,7,P33,fruit_veg,44
C131,4,P32,fruit_veg,89
C133,3,P36,sweets,114
C133,3,P36,sweets,114
C133,3,P35,sweets,114
C16,5,P66,bws,110
C16,5,P61,bws,110
C16,5,P64,bws,110
C24,6,P58,food,109
C29,7,P38,sweets,82
C30,4,P04,house,41
C35,7,P61,bws,46
C35,7,P65,bws,46
C37,9,P64,bws,80
C37,9,P65,bws,80
C37,9,P66,bws,80
C48,4,P56,food,51
C52,1,P11,house,85
C52,1,P10,house,85
C52,1,P10,house,85
C56,4,P22,fruit_veg,49
C56,4,P30,fruit_veg,49
C56,4,P32,fruit_veg,49
C58,6,P34,fruit_veg,85
C65,2,P28,fruit_veg,100
C67,4,P61,bws,61
C71,8,P41,food,49
C71,8,P51,food,49
C74,5,P58,food,111
C74,5,P53,food,111
C78,9,P56,food,99
C78,9,P44,food,99
C79,1,P14,clothes,60
C79,1,P16,clothes,60
C79,1,P17,clothes,60
C83,8,P09,house,117
C83,8,P09,house,117
C90,3,P08,house,85
C92,1,P47,food,44
C92,1,P41,food,44
C93,5,P40,sweets,70
C93,5,P38,sweets,70
C98,7,P38,sweets,83
C98,7,P37,sweets,83
C104,7,P66,bws,104
C105,8,P22,fruit_veg,122
C105,8,P31,fruit_veg,122
C115,1,P38,sweets,42
C115,1,P38,sweets,42
C118,7,P45,food,54
C118,7,P60,food,54
C130,7,P50,food,89
C133,3,P23,fruit_veg,114
C134,6,P32,fruit_veg,62
C134,6,P31,fruit_veg,62
C137,9,P58,food,116
C137,9,P44,food,116
C137,9,P47,food,116
C9,8,P50,food,23
C9,8,P44,food,23
C10,5,P47,food,103
C15,6,P44,food,77
C16,5,P39,sweets,110
C16,5,P38,sweets,110
C16,5,P39,sweets,110
C17,2,P03,house,115
C17,2,P05,house,115
C17,2,P03,house,115
C22,1,P05,house,82
C23,10,P57,food,50
C45,10,P55,food,80
C46,5,P02,house,59
C46,5,P07,house,59
C47,2,P39,sweets,76
C47,2,P39,sweets,76
C54,2,P10,house,111
C54,2,P07,house,111
C59,6,P43,food,29
C70,9,P42,food,42
C70,9,P49,food,42
C76,10,P63,bws,62
C76,10,P66,bws,62
C80,9,P07,house,73
C86,8,P36,sweets,80
C86,8,P39,sweets,80
C87,3,P57,food,78
C96,10,P35,sweets,50
C98,7,P35,sweets,83
C99,9,P32,fruit_veg,77
C99,9,P34,fruit_veg,77
C112,3,P34,fruit_veg,108
C118,7,P51,food,54
C124,7,P38,sweets,40
C124,7,P38,sweets,40
C124,7,P38,sweets,40
C134,6,P34,fruit_veg,62
C134,6,P22,fruit_veg,62
C2,4,P32,fruit_veg,78
C2,4,P27,fruit_veg,78
C2,4,P30,fruit_veg,78
C10,5,P54,food,103
C15,6,P03,house,77
C15,6,P01,house,77
C17,2,P12,house,115
C17,2,P09,house,115
C24,6,P39,sweets,109
C24,6,P38,sweets,109
C29,7,P32,fruit_veg,82
C29,7,P27,fruit_veg,82
C29,7,P27,fruit_veg,82
C31,9,P55,food,108
C31,9,P49,food,108
C38,7,P26,fruit_veg,100
C43,10,P31,fruit_veg,48
C43,10,P29,fruit_veg,48
C43,10,P34,fruit_veg,48
C45,10,P12,house,80
C52,1,P62,bws,85
C52,1,P62,bws,85
C53,4,P27,fruit_veg,78
C53,4,P23,fruit_veg,78
C53,4,P23,fruit_veg,78
C57,2,P39,sweets,67
C57,2,P39,sweets,67
C62,6,P02,house,102
C62,6,P07,house,102
C62,6,P10,house,102
C65,2,P33,fruit_veg,100
C65,2,P28,fruit_veg,100
C88,1,P12,house,114
C98,7,P36,sweets,83
C98,7,P40,sweets,83
C98,7,P40,sweets,83
C100,8,P12,house,109
C100,8,P11,house,109
C100,8,P04,house,109
C120,9,P22,fruit_veg,52
C131,4,P37,sweets,89
C131,4,P38,sweets,89
C131,4,P35,sweets,89
C135,2,P24,fruit_veg,91
C135,2,P34,fruit_veg,91
C135,2,P34,fruit_veg,91
C5,7,P45,food,37
C5,7,P46,food,37
C5,7,P57,food,37
C15,6,P52,food,77
C15,6,P47,food,77
C16,5,P37,sweets,110
C16,5,P37,sweets,110
C16,5,P38,sweets,110
C20,2,P24,fruit_veg,61
C23,10,P05,house,50
C24,6,P49,food,109
C27,10,P34,fruit_veg,95
C28,3,P46,food,94
C28,3,P45,food,94
C31,9,P54,food,108
C31,9,P56,food,108
C36,5,P36,sweets,108
C36,5,P35,sweets,108
C37,9,P38,sweets,80
C37,9,P38,sweets,80
C45,10,P48,food,80
C45,10,P46,food,80
C45,10,P52,food,80
C48,4,P46,food,51
C48,4,P44,food,51
C48,4,P54,food,51
C52,1,P28,fruit_veg,85
C52,1,P32,fruit_veg,85
C54,2,P26,fruit_veg,111
C58,6,P30,fruit_veg,85
C58,6,P34,fruit_veg,85
C59,6,P52,food,29
C59,6,P43,food,29
C62,6,P01,house,102
C65,2,P26,fruit_veg,100
C65,2,P27,fruit_veg,100
C65,2,P25,fruit_veg,100
C67,4,P57,food,61
C67,4,P44,food,61
C67,4,P60,food,61
C76,10,P11,house,62
C76,10,P07,house,62
C77,9,P54,food,55
C77,9,P49,food,55
C86,8,P51,food,80
C89,8,P64,bws,96
C89,8,P66,bws,96
C92,1,P41,food,44
C93,5,P39,sweets,70
C95,7,P61,bws,37
C95,7,P65,bws,37
C97,9,P33,fruit_veg,110
C97,9,P27,fruit_veg,110
C98,7,P38,sweets,83
C98,7,P39,sweets,83
C98,7,P35,sweets,83
C104,7,P61,bws,104
C104,7,P63,bws,104
C104,7,P64,bws,104
C111,1,P49,food,54
C112,3,P35,sweets,108
C125,1,P22,fruit_veg,48
C131,4,P31,fruit_veg,89
C133,3,P28,fruit_veg,114
C24,6,P36,sweets,109
C24,6,P37,sweets,109
C24,6,P36,sweets,109
C25,9,P36,sweets,124
C25,9,P38,sweets,124
C38,7,P09,house,100
C63,2,P28,fruit_veg,52
C63,2,P32,fruit_veg,52
C63,2,P29,fruit_veg,52
C65,2,P33,fruit_veg,100
C65,2,P25,fruit_veg,100
C65,2,P30,fruit_veg,100
C72,5,P52,food,39
C73,2,P38,sweets,96
C73,2,P35,sweets,96
C83,8,P02,house,117
C91,3,P36,sweets,53
C91,3,P37,sweets,53
C91,3,P38,sweets,53
C94,10,P01,house,33
C94,10,P03,house,33
C102,1,P56,food,41
C102,1,P59,food,41
C104,7,P04,house,104
C104,7,P07,house,104
C105,8,P07,house,122
C105,8,P12,house,122
C105,8,P04,house,122
C111,1,P45,food,54
C111,1,P46,food,54
C127,4,P56,food,106
C127,4,P44,food,106
C127,4,P56,food,106
C132,7,P19,clothes,41
C132,7,P14,clothes,41
C132,7,P21,clothes,41
C133,3,P33,fruit_veg,114
C133,3,P30,fruit_veg,114
C133,3,P25,fruit_veg,114
C135,2,P32,fruit_veg,91
C135,2,P25,fruit_veg,91
C136,10,P37,sweets,50
C137,9,P51,food,116
C137,9,P58,food,116
C2,4,P12,house,78
C2,4,P05,house,78
C2,4,P03,house,78
C18,8,P46,food,35
C18,8,P50,food,35
C18,8,P58,food,35
C24,6,P32,fruit_veg,109
C24,6,P31,fruit_veg,109
C24,6,P26,fruit_veg,109
C27,10,P40,sweets,95
C27,10,P37,sweets,95
C30,4,P09,house,41
C30,4,P06,house,41
C30,4,P01,house,41
C31,9,P40,sweets,108
C31,9,P40,sweets,108
C31,9,P38,sweets,108
C37,9,P03,house,80
C37,9,P05,house,80
C49,7,P14,clothes,52
C49,7,P20,clothes,52
C49,7,P20,clothes,52
C52,1,P64,bws,85
C58,6,P22,fruit_veg,85
C58,6,P27,fruit_veg,85
C58,6,P33,fruit_veg,85
C60,10,P61,bws,77
C67,4,P22,fruit_veg,61
C68,8,P56,food,32
C68,8,P58,food,32
C68,8,P46,food,32
C76,10,P03,house,62
C76,10,P01,house,62
C83,8,P05,house,117
C83,8,P12,house,117
C83,8,P10,house,117
C84,1,P08,house,54
C88,1,P33,fruit_veg,114
C97,9,P64,bws,110
C97,9,P61,bws,110
C97,9,P62,bws,110
C98,7,P35,sweets,83
C98,7,P38,sweets,83
C98,7,P35,sweets,83
C102,1,P35,sweets,41
C102,1,P35,sweets,41
C102,1,P38,sweets,41
C104,7,P64,bws,104
C104,7,P62,bws,104
C104,7,P62,bws,104
C105,8,P30,fruit_veg,122
C105,8,P26,fruit_veg,122
C105,8,P22,fruit_veg,122
C107,3,P65,bws,114
C107,3,P66,bws,114
C107,3,P63,bws,114
C108,8,P57,food,81
C108,8,P44,food,81
C135,2,P31,fruit_veg,91
C135,2,P30,fruit_veg,91
C3,8,P66,bws,48
C3,8,P66,bws,48
C3,8,P61,bws,48
C9,8,P45,food,23
C16,5,P36,sweets,110
C16,5,P39,sweets,110
C16,5,P37,sweets,110
C19,6,P32,fruit_veg,49
C19,6,P26,fruit_veg,49
C19,6,P26,fruit_veg,49
C34,3,P37,sweets,66
